NUM_POSTE;NOM_USUEL;AAAAMMJJ;RR
75114001;PARIS-MONTSOURIS;20200612;1.2
75114001;PARIS-MONTSOURIS;20200613;0.0
75114001;PARIS-MONTSOURIS;20200614;0.0
75114001;PARIS-MONTSOURIS;20200615;0.0
75114001;PARIS-MONTSOURIS;20200616;0.0
75114001;PARIS-MONTSOURIS;20200617;0.0
75114001;PARIS-MONTSOURIS;20200618;0.4
75114001;PARIS-MONTSOURIS;20200619;0.0
75114001;PARIS-MONTSOURIS;20200620;0.0
75114001;PARIS-MONTSOURIS;20200621;1.6
75114001;PARIS-MONTSOURIS;20200622;0.0
75114001;PARIS-MONTSOURIS;20200623;0.0
75114001;PARIS-MONTSOURIS;20200624;0.0
75114001;PARIS-MONTSOURIS;20200625;0.0
75114001;PARIS-MONTSOURIS;20200626;0.6
75114001;PARIS-MONTSOURIS;20200627;1.0
75114001;PARIS-MONTSOURIS;20200628;0.0
75114001;PARIS-MONTSOURIS;20200629;0.0
75114001;PARIS-MONTSOURIS;20200630;0.0
75114001;PARIS-MONTSOURIS;20200701;2.0
75114001;PARIS-MONTSOURIS;20200702;0.0
75114001;PARIS-MONTSOURIS;20200703;0.0
75114001;PARIS-MONTSOURIS;20200704;0.0
75114001;PARIS-MONTSOURIS;20200705;0.0
75114001;PARIS-MONTSOURIS;20200706;0.0
75114001;PARIS-MONTSOURIS;20200707;0.0
75114001;PARIS-MONTSOURIS;20200708;0.0
75114001;PARIS-MONTSOURIS;20200709;0.0
75114001;PARIS-MONTSOURIS;20200710;0.0
75114001;PARIS-MONTSOURIS;20200711;0.0
75114001;PARIS-MONTSOURIS;20200712;0.0
75114001;PARIS-MONTSOURIS;20200713;0.0
75114001;PARIS-MONTSOURIS;20200714;0.0
75114001;PARIS-MONTSOURIS;20200715;0.0
75114001;PARIS-MONTSOURIS;20200716;0.0
75114001;PARIS-MONTSOURIS;20200717;0.0
75114001;PARIS-MONTSOURIS;20200718;0.0
75114001;PARIS-MONTSOURIS;20200719;0.0
75114001;PARIS-MONTSOURIS;20200720;0.0
75114001;PARIS-MONTSOURIS;20200721;0.0
75114001;PARIS-MONTSOURIS;20200722;0.0
75114001;PARIS-MONTSOURIS;20200723;0.0
75114001;PARIS-MONTSOURIS;20200724;0.0
75114001;PARIS-MONTSOURIS;20200725;6.3
75114001;PARIS-MONTSOURIS;20200726;0.0
75114001;PARIS-MONTSOURIS;20200727;0.0
75114001;PARIS-MONTSOURIS;20200728;0.0
75114001;PARIS-MONTSOURIS;20200729;0.0
75114001;PARIS-MONTSOURIS;20200730;0.0
75114001;PARIS-MONTSOURIS;20200731;0.0
75114001;PARIS-MONTSOURIS;20200801;0.0
75114001;PARIS-MONTSOURIS;20200802;0.0
75114001;PARIS-MONTSOURIS;20200803;0.0
75114001;PARIS-MONTSOURIS;20200804;0.0
75114001;PARIS-MONTSOURIS;20200805;0.0
75114001;PARIS-MONTSOURIS;20200806;0.0
75114001;PARIS-MONTSOURIS;20200807;0.0
75114001;PARIS-MONTSOURIS;20200808;0.0
75114001;PARIS-MONTSOURIS;20200809;0.0
75114001;PARIS-MONTSOURIS;20200810;0.0
75114001;PARIS-MONTSOURIS;20200811;2.0
75114001;PARIS-MONTSOURIS;20200812;14.8
75114001;PARIS-MONTSOURIS;20200813;6.1
75114001;PARIS-MONTSOURIS;20200814;0.0
75114001;PARIS-MONTSOURIS;20200815;0.0
75114001;PARIS-MONTSOURIS;20200816;7.6
75114001;PARIS-MONTSOURIS;20200817;5.1
75114001;PARIS-MONTSOURIS;20200818;0.0
75114001;PARIS-MONTSOURIS;20200819;0.4
75114001;PARIS-MONTSOURIS;20200820;2.2
75114001;PARIS-MONTSOURIS;20200821;0.0
75114001;PARIS-MONTSOURIS;20200822;0.0
75114001;PARIS-MONTSOURIS;20200823;0.0
75114001;PARIS-MONTSOURIS;20200824;0.2
75114001;PARIS-MONTSOURIS;20200825;0.6
75114001;PARIS-MONTSOURIS;20200826;0.0
75114001;PARIS-MONTSOURIS;20200827;0.4
75114001;PARIS-MONTSOURIS;20200828;1.2
75114001;PARIS-MONTSOURIS;20200829;1.8
75114001;PARIS-MONTSOURIS;20200830;0.6
75114001;PARIS-MONTSOURIS;20200831;0.0
75114001;PARIS-MONTSOURIS;20200901;0.0
75114001;PARIS-MONTSOURIS;20200902;0.0
75114001;PARIS-MONTSOURIS;20200903;0.0
75114001;PARIS-MONTSOURIS;20200904;0.2
75114001;PARIS-MONTSOURIS;20200905;0.0
75114001;PARIS-MONTSOURIS;20200906;0.2
75114001;PARIS-MONTSOURIS;20200907;0.0
75114001;PARIS-MONTSOURIS;20200908;0.0
75114001;PARIS-MONTSOURIS;20200909;0.0
75114001;PARIS-MONTSOURIS;20200910;0.0
75114001;PARIS-MONTSOURIS;20200911;0.0
75114001;PARIS-MONTSOURIS;20200912;0.0
75114001;PARIS-MONTSOURIS;20200913;0.0
75114001;PARIS-MONTSOURIS;20200914;0.0
75114001;PARIS-MONTSOURIS;20200915;0.0
75114001;PARIS-MONTSOURIS;20200916;0.0
75114001;PARIS-MONTSOURIS;20200917;0.0
75114001;PARIS-MONTSOURIS;20200918;0.0
75114001;PARIS-MONTSOURIS;20200919;2.4
75114001;PARIS-MONTSOURIS;20200920;0.0
75114001;PARIS-MONTSOURIS;20200921;0.0
75114001;PARIS-MONTSOURIS;20200922;0.0
75114001;PARIS-MONTSOURIS;20200923;9.5
75114001;PARIS-MONTSOURIS;20200924;7.5
75114001;PARIS-MONTSOURIS;20200925;6.3
75114001;PARIS-MONTSOURIS;20200926;5.8
75114001;PARIS-MONTSOURIS;20200927;13.1
75114001;PARIS-MONTSOURIS;20200928;3.8
75114001;PARIS-MONTSOURIS;20200929;0.6
75114001;PARIS-MONTSOURIS;20200930;3.4
75114001;PARIS-MONTSOURIS;20201001;14.5
75114001;PARIS-MONTSOURIS;20201002;18.4
75114001;PARIS-MONTSOURIS;20201003;1.0
75114001;PARIS-MONTSOURIS;20201004;6.8
75114001;PARIS-MONTSOURIS;20201005;8.0
75114001;PARIS-MONTSOURIS;20201006;1.0
75114001;PARIS-MONTSOURIS;20201007;0.0
75114001;PARIS-MONTSOURIS;20201008;2.8
75114001;PARIS-MONTSOURIS;20201009;1.6
75114001;PARIS-MONTSOURIS;20201010;1.6
75114001;PARIS-MONTSOURIS;20201011;0.0
75114001;PARIS-MONTSOURIS;20201012;2.2
75114001;PARIS-MONTSOURIS;20201013;1.4
75114001;PARIS-MONTSOURIS;20201014;0.6
75114001;PARIS-MONTSOURIS;20201015;0.0
75114001;PARIS-MONTSOURIS;20201016;0.0
75114001;PARIS-MONTSOURIS;20201017;0.0
75114001;PARIS-MONTSOURIS;20201018;0.0
75114001;PARIS-MONTSOURIS;20201019;0.6
75114001;PARIS-MONTSOURIS;20201020;11.3
75114001;PARIS-MONTSOURIS;20201021;0.2
75114001;PARIS-MONTSOURIS;20201022;0.0
75114001;PARIS-MONTSOURIS;20201023;0.0
75114001;PARIS-MONTSOURIS;20201024;1.6
75114001;PARIS-MONTSOURIS;20201025;12.8
75114001;PARIS-MONTSOURIS;20201026;0.2
75114001;PARIS-MONTSOURIS;20201027;3.8
75114001;PARIS-MONTSOURIS;20201028;3.0
75114001;PARIS-MONTSOURIS;20201029;0.0
75114001;PARIS-MONTSOURIS;20201030;0.0
75114001;PARIS-MONTSOURIS;20201031;1.2
75114001;PARIS-MONTSOURIS;20201101;0.8
75114001;PARIS-MONTSOURIS;20201102;1.2
75114001;PARIS-MONTSOURIS;20201103;0.2
75114001;PARIS-MONTSOURIS;20201104;0.0
75114001;PARIS-MONTSOURIS;20201105;0.2
75114001;PARIS-MONTSOURIS;20201106;0.0
75114001;PARIS-MONTSOURIS;20201107;0.0
75114001;PARIS-MONTSOURIS;20201108;0.2
75114001;PARIS-MONTSOURIS;20201109;1.2
75114001;PARIS-MONTSOURIS;20201110;2.2
75114001;PARIS-MONTSOURIS;20201111;0.4
75114001;PARIS-MONTSOURIS;20201112;0.0
75114001;PARIS-MONTSOURIS;20201113;0.4
75114001;PARIS-MONTSOURIS;20201114;0.0
75114001;PARIS-MONTSOURIS;20201115;4.4
75114001;PARIS-MONTSOURIS;20201116;0.0
75114001;PARIS-MONTSOURIS;20201117;0.0
75114001;PARIS-MONTSOURIS;20201118;1.0
75114001;PARIS-MONTSOURIS;20201119;2.0
75114001;PARIS-MONTSOURIS;20201120;0.0
75114001;PARIS-MONTSOURIS;20201121;0.0
75114001;PARIS-MONTSOURIS;20201122;0.2
75114001;PARIS-MONTSOURIS;20201123;1.2
75114001;PARIS-MONTSOURIS;20201124;0.0
75114001;PARIS-MONTSOURIS;20201125;0.2
75114001;PARIS-MONTSOURIS;20201126;0.0
75114001;PARIS-MONTSOURIS;20201127;0.2
75114001;PARIS-MONTSOURIS;20201128;0.2
75114001;PARIS-MONTSOURIS;20201129;0.0
75114001;PARIS-MONTSOURIS;20201130;1.0
75114001;PARIS-MONTSOURIS;20201201;0.0
75114001;PARIS-MONTSOURIS;20201202;0.2
75114001;PARIS-MONTSOURIS;20201203;10.7
75114001;PARIS-MONTSOURIS;20201204;1.4
75114001;PARIS-MONTSOURIS;20201205;1.2
75114001;PARIS-MONTSOURIS;20201206;0.0
75114001;PARIS-MONTSOURIS;20201207;0.0
75114001;PARIS-MONTSOURIS;20201208;0.0
75114001;PARIS-MONTSOURIS;20201209;0.0
75114001;PARIS-MONTSOURIS;20201210;6.1
75114001;PARIS-MONTSOURIS;20201211;7.4
75114001;PARIS-MONTSOURIS;20201212;2.2
75114001;PARIS-MONTSOURIS;20201213;0.8
75114001;PARIS-MONTSOURIS;20201214;7.0
75114001;PARIS-MONTSOURIS;20201215;1.4
75114001;PARIS-MONTSOURIS;20201216;2.8
75114001;PARIS-MONTSOURIS;20201217;0.4
75114001;PARIS-MONTSOURIS;20201218;0.2
75114001;PARIS-MONTSOURIS;20201219;1.8
75114001;PARIS-MONTSOURIS;20201220;6.1
75114001;PARIS-MONTSOURIS;20201221;10.4
75114001;PARIS-MONTSOURIS;20201222;17.1
75114001;PARIS-MONTSOURIS;20201223;8.8
75114001;PARIS-MONTSOURIS;20201224;2.4
75114001;PARIS-MONTSOURIS;20201225;0.0
75114001;PARIS-MONTSOURIS;20201226;0.0
75114001;PARIS-MONTSOURIS;20201227;11.1
75114001;PARIS-MONTSOURIS;20201228;14.3
75114001;PARIS-MONTSOURIS;20201229;1.2
75114001;PARIS-MONTSOURIS;20201230;3.0
75114001;PARIS-MONTSOURIS;20201231;0.8
